date_rev,Product ID,Product Name,Date,Customer Order Quantity,Dispatched Quantity,Year,Month ,Day,first_week_day
3/13/24,000161032,Material_4,13.03.2024,140,80,2024,3,13,3/11/24
4/13/22,000161032,Material_4,13.04.2022,72,54,2022,4,13,4/11/22
4/13/23,000161032,Material_4,13.04.2023,0,15,2023,4,13,4/10/23
4/13/24,000161032,Material_4,13.04.2024,25,304,2024,4,13,4/8/24
5/13/22,000161032,Material_4,13.05.2022,15,146,2022,5,13,5/9/22
5/13/23,000161032,Material_4,13.05.2023,27,154,2023,5,13,5/8/23
6/13/22,000161032,Material_4,13.06.2022,64,19,2022,6,13,6/13/22
6/13/23,000161032,Material_4,13.06.2023,10,16,2023,6,13,6/12/23
6/13/24,000161032,Material_4,13.06.2024,0,4,2024,6,13,6/10/24
7/13/22,000161032,Material_4,13.07.2022,52,44,2022,7,13,7/11/22
7/13/23,000161032,Material_4,13.07.2023,35,130,2023,7,13,7/10/23
7/13/24,000161032,Material_4,13.07.2024,38,167,2024,7,13,7/8/24
8/13/22,000161032,Material_4,13.08.2022,15,20,2022,8,13,8/8/22
8/13/23,000161032,Material_4,13.08.2023,0,4,2023,8,13,8/7/23
8/13/24,000161032,Material_4,13.08.2024,80,1,2024,8,13,8/12/24
9/13/22,000161032,Material_4,13.09.2022,1,55,2022,9,13,9/12/22
9/13/23,000161032,Material_4,13.09.2023,114,7,2023,9,13,9/11/23
9/13/24,000161032,Material_4,13.09.2024,12,56,2024,9,13,9/9/24
10/13/22,000161032,Material_4,13.10.2022,1,0,2022,10,13,10/10/22
10/13/23,000161032,Material_4,13.10.2023,5,0,2023,10,13,10/9/23
11/13/22,000161032,Material_4,13.11.2022,0,0,2022,11,13,11/7/22
11/13/23,000161032,Material_4,13.11.2023,30,0,2023,11,13,11/13/23
11/13/24,000161032,Material_4,13.11.2024,0,70,2024,11,13,11/11/24
12/13/22,000161032,Material_4,13.12.2022,15,6,2022,12,13,12/12/22
12/13/23,000161032,Material_4,13.12.2023,100,222,2023,12,13,12/11/23
1/14/22,000161032,Material_4,14.01.2022,16,121,2022,1,14,1/10/22
1/14/23,000161032,Material_4,14.01.2023,53,22,2023,1,14,1/9/23
1/14/24,000161032,Material_4,14.01.2024,2,0,2024,1,14,1/8/24
2/14/22,000161032,Material_4,14.02.2022,40,37,2022,2,14,2/14/22
2/14/23,000161032,Material_4,14.02.2023,0,160,2023,2,14,2/13/23
2/14/24,000161032,Material_4,14.02.2024,20,0,2024,2,14,2/12/24
3/14/22,000161032,Material_4,14.03.2022,31,0,2022,3,14,3/14/22
3/14/23,000161032,Material_4,14.03.2023,72,50,2023,3,14,3/13/23
3/14/24,000161032,Material_4,14.03.2024,158,72,2024,3,14,3/11/24
4/14/23,000161032,Material_4,14.04.2023,51,17,2023,4,14,4/10/23
4/14/24,000161032,Material_4,14.04.2024,90,100,2024,4,14,4/8/24
5/14/22,000161032,Material_4,14.05.2022,0,61,2022,5,14,5/9/22
5/14/24,000161032,Material_4,14.05.2024,84,60,2024,5,14,5/13/24
6/14/22,000161032,Material_4,14.06.2022,5,0,2022,6,14,6/13/22
6/14/23,000161032,Material_4,14.06.2023,140,35,2023,6,14,6/12/23
6/14/24,000161032,Material_4,14.06.2024,50,0,2024,6,14,6/10/24
7/14/22,000161032,Material_4,14.07.2022,146,82,2022,7,14,7/11/22
7/14/23,000161032,Material_4,14.07.2023,26,24,2023,7,14,7/10/23
7/14/24,000161032,Material_4,14.07.2024,0,70,2024,7,14,7/8/24
8/14/23,000161032,Material_4,14.08.2023,105,55,2023,8,14,8/14/23
8/14/24,000161032,Material_4,14.08.2024,40,265,2024,8,14,8/12/24
9/14/22,000161032,Material_4,14.09.2022,80,6,2022,9,14,9/12/22
9/14/23,000161032,Material_4,14.09.2023,31,3,2023,9,14,9/11/23
9/14/24,000161032,Material_4,14.09.2024,0,84,2024,9,14,9/9/24
10/14/22,000161032,Material_4,14.10.2022,137,0,2022,10,14,10/10/22
11/14/23,000161032,Material_4,14.11.2023,78,75,2023,11,14,11/13/23
12/14/22,000161032,Material_4,14.12.2022,65,325,2022,12,14,12/12/22
12/14/23,000161032,Material_4,14.12.2023,50,150,2023,12,14,12/11/23
1/15/22,000161032,Material_4,15.01.2022,3,53,2022,1,15,1/10/22
1/15/24,000161032,Material_4,15.01.2024,110,30,2024,1,15,1/15/24
2/15/22,000161032,Material_4,15.02.2022,91,221,2022,2,15,2/14/22
2/15/23,000161032,Material_4,15.02.2023,64,50,2023,2,15,2/13/23
2/15/24,000161032,Material_4,15.02.2024,160,0,2024,2,15,2/12/24
3/15/22,000161032,Material_4,15.03.2022,276,50,2022,3,15,3/14/22
3/15/23,000161032,Material_4,15.03.2023,66,82,2023,3,15,3/13/23
3/15/24,000161032,Material_4,15.03.2024,55,3,2024,3,15,3/11/24
4/15/23,000161032,Material_4,15.04.2023,30,106,2023,4,15,4/10/23
4/15/24,000161032,Material_4,15.04.2024,102,0,2024,4,15,4/15/24
5/15/23,000161032,Material_4,15.05.2023,109,0,2023,5,15,5/15/23
5/15/24,000161032,Material_4,15.05.2024,160,66,2024,5,15,5/13/24
6/15/22,000161032,Material_4,15.06.2022,12,102,2022,6,15,6/13/22
6/15/23,000161032,Material_4,15.06.2023,21,92,2023,6,15,6/12/23
6/15/24,000161032,Material_4,15.06.2024,11,87,2024,6,15,6/10/24
7/15/22,000161032,Material_4,15.07.2022,157,85,2022,7,15,7/11/22
7/15/23,000161032,Material_4,15.07.2023,6,132,2023,7,15,7/10/23
7/15/24,000161032,Material_4,15.07.2024,80,15,2024,7,15,7/15/24
8/15/23,000161032,Material_4,15.08.2023,34,82,2023,8,15,8/14/23
8/15/24,000161032,Material_4,15.08.2024,66,432,2024,8,15,8/12/24
9/15/22,000161032,Material_4,15.09.2022,16,35,2022,9,15,9/12/22
9/15/23,000161032,Material_4,15.09.2023,109,5,2023,9,15,9/11/23
9/15/24,000161032,Material_4,15.09.2024,0,20,2024,9,15,9/9/24
10/15/24,000161032,Material_4,15.10.2024,34,23,2024,10,15,10/14/24
11/15/22,000161032,Material_4,15.11.2022,124,18,2022,11,15,11/14/22
11/15/23,000161032,Material_4,15.11.2023,130,38,2023,11,15,11/13/23
11/15/24,000161032,Material_4,15.11.2024,0,31,2024,11,15,11/11/24
12/15/22,000161032,Material_4,15.12.2022,142,35,2022,12,15,12/12/22
12/15/23,000161032,Material_4,15.12.2023,210,30,2023,12,15,12/11/23
1/16/22,000161032,Material_4,16.01.2022,82,0,2022,1,16,1/10/22
1/16/23,000161032,Material_4,16.01.2023,102,34,2023,1,16,1/16/23
1/16/24,000161032,Material_4,16.01.2024,62,7,2024,1,16,1/15/24
2/16/22,000161032,Material_4,16.02.2022,57,0,2022,2,16,2/14/22
2/16/23,000161032,Material_4,16.02.2023,101,59,2023,2,16,2/13/23
2/16/24,000161032,Material_4,16.02.2024,64,10,2024,2,16,2/12/24
3/16/22,000161032,Material_4,16.03.2022,8,19,2022,3,16,3/14/22
3/16/23,000161032,Material_4,16.03.2023,18,172,2023,3,16,3/13/23
3/16/24,000161032,Material_4,16.03.2024,20,113,2024,3,16,3/11/24
4/16/22,000161032,Material_4,16.04.2022,1,61,2022,4,16,4/11/22
4/16/24,000161032,Material_4,16.04.2024,70,14,2024,4,16,4/15/24
5/16/22,000161032,Material_4,16.05.2022,53,3,2022,5,16,5/16/22
5/16/23,000161032,Material_4,16.05.2023,0,49,2023,5,16,5/15/23
5/16/24,000161032,Material_4,16.05.2024,40,40,2024,5,16,5/13/24
6/16/22,000161032,Material_4,16.06.2022,191,119,2022,6,16,6/13/22
6/16/23,000161032,Material_4,16.06.2023,30,40,2023,6,16,6/12/23
6/16/24,000161032,Material_4,16.06.2024,0,406,2024,6,16,6/10/24
7/16/22,000161032,Material_4,16.07.2022,62,109,2022,7,16,7/11/22
7/16/24,000161032,Material_4,16.07.2024,300,115,2024,7,16,7/15/24
8/16/22,000161032,Material_4,16.08.2022,129,15,2022,8,16,8/15/22
8/16/23,000161032,Material_4,16.08.2023,55,93,2023,8,16,8/14/23
8/16/24,000161032,Material_4,16.08.2024,32,79,2024,8,16,8/12/24
9/16/22,000161032,Material_4,16.09.2022,73,2,2022,9,16,9/12/22
9/16/23,000161032,Material_4,16.09.2023,0,160,2023,9,16,9/11/23
9/16/24,000161032,Material_4,16.09.2024,61,7,2024,9,16,9/16/24
10/16/23,000161032,Material_4,16.10.2023,3,0,2023,10,16,10/16/23
10/16/24,000161032,Material_4,16.10.2024,30,10,2024,10,16,10/14/24
11/16/22,000161032,Material_4,16.11.2022,0,6,2022,11,16,11/14/22
11/16/23,000161032,Material_4,16.11.2023,160,12,2023,11,16,11/13/23
11/16/24,000161032,Material_4,16.11.2024,0,28,2024,11,16,11/11/24
12/16/22,000161032,Material_4,16.12.2022,89,74,2022,12,16,12/12/22
12/16/23,000161032,Material_4,16.12.2023,10,10,2023,12,16,12/11/23
1/17/22,000161032,Material_4,17.01.2022,71,85,2022,1,17,1/17/22
1/17/23,000161032,Material_4,17.01.2023,28,119,2023,1,17,1/16/23
1/17/24,000161032,Material_4,17.01.2024,2,63,2024,1,17,1/15/24
2/17/22,000161032,Material_4,17.02.2022,0,150,2022,2,17,2/14/22
2/17/23,000161032,Material_4,17.02.2023,62,30,2023,2,17,2/13/23
2/17/24,000161032,Material_4,17.02.2024,41,61,2024,2,17,2/12/24
3/17/22,000161032,Material_4,17.03.2022,32,53,2022,3,17,3/14/22
3/17/23,000161032,Material_4,17.03.2023,67,18,2023,3,17,3/13/23
3/17/24,000161032,Material_4,17.03.2024,0,4,2024,3,17,3/11/24
4/17/23,000161032,Material_4,17.04.2023,6,0,2023,4,17,4/17/23
4/17/24,000161032,Material_4,17.04.2024,208,0,2024,4,17,4/15/24
5/17/22,000161032,Material_4,17.05.2022,92,41,2022,5,17,5/16/22
5/17/23,000161032,Material_4,17.05.2023,71,45,2023,5,17,5/15/23
5/17/24,000161032,Material_4,17.05.2024,95,40,2024,5,17,5/13/24
6/17/22,000161032,Material_4,17.06.2022,80,37,2022,6,17,6/13/22
6/17/23,000161032,Material_4,17.06.2023,6,62,2023,6,17,6/12/23
6/17/24,000161032,Material_4,17.06.2024,24,94,2024,6,17,6/17/24
7/17/22,000161032,Material_4,17.07.2022,150,55,2022,7,17,7/11/22
7/17/23,000161032,Material_4,17.07.2023,29,13,2023,7,17,7/17/23
7/17/24,000161032,Material_4,17.07.2024,31,52,2024,7,17,7/15/24
8/17/22,000161032,Material_4,17.08.2022,121,63,2022,8,17,8/15/22
8/17/23,000161032,Material_4,17.08.2023,10,0,2023,8,17,8/14/23
8/17/24,000161032,Material_4,17.08.2024,0,1,2024,8,17,8/12/24
9/17/22,000161032,Material_4,17.09.2022,3,67,2022,9,17,9/12/22
9/17/24,000161032,Material_4,17.09.2024,38,241,2024,9,17,9/16/24
10/17/23,000161032,Material_4,17.10.2023,62,30,2023,10,17,10/16/23
10/17/24,000161032,Material_4,17.10.2024,1,55,2024,10,17,10/14/24
11/17/22,000161032,Material_4,17.11.2022,50,18,2022,11,17,11/14/22
11/17/23,000161032,Material_4,17.11.2023,75,0,2023,11,17,11/13/23
11/17/24,000161032,Material_4,17.11.2024,0,91,2024,11,17,11/11/24
12/17/22,000161032,Material_4,17.12.2022,288,220,2022,12,17,12/12/22
1/18/22,000161032,Material_4,18.01.2022,393,112,2022,1,18,1/17/22
1/18/23,000161032,Material_4,18.01.2023,24,18,2023,1,18,1/16/23
1/18/24,000161032,Material_4,18.01.2024,257,0,2024,1,18,1/15/24
2/18/22,000161032,Material_4,18.02.2022,105,10,2022,2,18,2/14/22
2/18/23,000161032,Material_4,18.02.2023,6,63,2023,2,18,2/13/23
2/18/24,000161032,Material_4,18.02.2024,0,19,2024,2,18,2/12/24
3/18/22,000161032,Material_4,18.03.2022,93,86,2022,3,18,3/14/22
3/18/23,000161032,Material_4,18.03.2023,0,8,2023,3,18,3/13/23
3/18/24,000161032,Material_4,18.03.2024,15,165,2024,3,18,3/18/24
4/18/22,000161032,Material_4,18.04.2022,8,0,2022,4,18,4/18/22
4/18/23,000161032,Material_4,18.04.2023,14,21,2023,4,18,4/17/23
5/18/22,000161032,Material_4,18.05.2022,59,0,2022,5,18,5/16/22
5/18/23,000161032,Material_4,18.05.2023,51,17,2023,5,18,5/15/23
5/18/24,000161032,Material_4,18.05.2024,10,98,2024,5,18,5/13/24
6/18/22,000161032,Material_4,18.06.2022,0,12,2022,6,18,6/13/22
6/18/23,000161032,Material_4,18.06.2023,0,2,2023,6,18,6/12/23
6/18/24,000161032,Material_4,18.06.2024,30,50,2024,6,18,6/17/24
7/18/22,000161032,Material_4,18.07.2022,30,0,2022,7,18,7/18/22
7/18/23,000161032,Material_4,18.07.2023,98,7,2023,7,18,7/17/23
7/18/24,000161032,Material_4,18.07.2024,10,240,2024,7,18,7/15/24
8/18/22,000161032,Material_4,18.08.2022,9,46,2022,8,18,8/15/22
8/18/23,000161032,Material_4,18.08.2023,80,48,2023,8,18,8/14/23
8/18/24,000161032,Material_4,18.08.2024,0,10,2024,8,18,8/12/24
9/18/22,000161032,Material_4,18.09.2022,0,11,2022,9,18,9/12/22
9/18/23,000161032,Material_4,18.09.2023,25,60,2023,9,18,9/18/23
9/18/24,000161032,Material_4,18.09.2024,10,30,2024,9,18,9/16/24
10/18/22,000161032,Material_4,18.10.2022,198,0,2022,10,18,10/17/22
10/18/23,000161032,Material_4,18.10.2023,95,15,2023,10,18,10/16/23
10/18/24,000161032,Material_4,18.10.2024,40,43,2024,10,18,10/14/24
11/18/22,000161032,Material_4,18.11.2022,161,32,2022,11,18,11/14/22
11/18/23,000161032,Material_4,18.11.2023,116,0,2023,11,18,11/13/23
11/18/24,000161032,Material_4,18.11.2024,0,0,2024,11,18,11/18/24
12/18/22,000161032,Material_4,18.12.2022,0,1,2022,12,18,12/12/22
12/18/23,000161032,Material_4,18.12.2023,20,63,2023,12,18,12/18/23
1/19/22,000161032,Material_4,19.01.2022,123,103,2022,1,19,1/17/22
1/19/23,000161032,Material_4,19.01.2023,81,20,2023,1,19,1/16/23
1/19/24,000161032,Material_4,19.01.2024,47,69,2024,1,19,1/15/24
2/19/22,000161032,Material_4,19.02.2022,2,0,2022,2,19,2/14/22
2/19/24,000161032,Material_4,19.02.2024,80,0,2024,2,19,2/19/24
3/19/22,000161032,Material_4,19.03.2022,0,87,2022,3,19,3/14/22
3/19/24,000161032,Material_4,19.03.2024,31,25,2024,3,19,3/18/24
4/19/22,000161032,Material_4,19.04.2022,12,28,2022,4,19,4/18/22
4/19/23,000161032,Material_4,19.04.2023,79,24,2023,4,19,4/17/23
4/19/24,000161032,Material_4,19.04.2024,97,0,2024,4,19,4/15/24
5/19/22,000161032,Material_4,19.05.2022,112,0,2022,5,19,5/16/22
5/19/23,000161032,Material_4,19.05.2023,86,0,2023,5,19,5/15/23
5/19/24,000161032,Material_4,19.05.2024,0,114,2024,5,19,5/13/24
6/19/22,000161032,Material_4,19.06.2022,0,34,2022,6,19,6/13/22
6/19/24,000161032,Material_4,19.06.2024,85,0,2024,6,19,6/17/24
7/19/22,000161032,Material_4,19.07.2022,85,140,2022,7,19,7/18/22
7/19/23,000161032,Material_4,19.07.2023,190,57,2023,7,19,7/17/23
7/19/24,000161032,Material_4,19.07.2024,51,0,2024,7,19,7/15/24
8/19/22,000161032,Material_4,19.08.2022,69,36,2022,8,19,8/15/22
8/19/23,000161032,Material_4,19.08.2023,20,120,2023,8,19,8/14/23
9/19/22,000161032,Material_4,19.09.2022,59,0,2022,9,19,9/19/22
9/19/23,000161032,Material_4,19.09.2023,30,9,2023,9,19,9/18/23
9/19/24,000161032,Material_4,19.09.2024,12,120,2024,9,19,9/16/24
10/19/22,000161032,Material_4,19.10.2022,3,0,2022,10,19,10/17/22
10/19/23,000161032,Material_4,19.10.2023,92,0,2023,10,19,10/16/23
10/19/24,000161032,Material_4,19.10.2024,165,21,2024,10,19,10/14/24
11/19/22,000161032,Material_4,19.11.2022,40,25,2022,11,19,11/14/22
11/19/23,000161032,Material_4,19.11.2023,0,45,2023,11,19,11/13/23
11/19/24,000161032,Material_4,19.11.2024,0,50,2024,11,19,11/18/24
12/19/22,000161032,Material_4,19.12.2022,32,59,2022,12,19,12/19/22
12/19/23,000161032,Material_4,19.12.2023,9,0,2023,12,19,12/18/23
1/20/22,000161032,Material_4,20.01.2022,48,290,2022,1,20,1/17/22
1/20/23,000161032,Material_4,20.01.2023,52,0,2023,1,20,1/16/23
1/20/24,000161032,Material_4,20.01.2024,0,20,2024,1,20,1/15/24
2/20/22,000161032,Material_4,20.02.2022,0,5,2022,2,20,2/14/22
2/20/23,000161032,Material_4,20.02.2023,20,9,2023,2,20,2/20/23
2/20/24,000161032,Material_4,20.02.2024,130,30,2024,2,20,2/19/24
3/20/22,000161032,Material_4,20.03.2022,0,10,2022,3,20,3/14/22
3/20/24,000161032,Material_4,20.03.2024,205,245,2024,3,20,3/18/24
4/20/22,000161032,Material_4,20.04.2022,49,75,2022,4,20,4/18/22
4/20/23,000161032,Material_4,20.04.2023,22,26,2023,4,20,4/17/23
4/20/24,000161032,Material_4,20.04.2024,20,0,2024,4,20,4/15/24
5/20/22,000161032,Material_4,20.05.2022,10,27,2022,5,20,5/16/22
5/20/23,000161032,Material_4,20.05.2023,92,25,2023,5,20,5/15/23
5/20/24,000161032,Material_4,20.05.2024,10,2,2024,5,20,5/20/24
6/20/23,000161032,Material_4,20.06.2023,87,56,2023,6,20,6/19/23
6/20/24,000161032,Material_4,20.06.2024,240,3,2024,6,20,6/17/24
7/20/22,000161032,Material_4,20.07.2022,0,15,2022,7,20,7/18/22
8/20/22,000161032,Material_4,20.08.2022,10,68,2022,8,20,8/15/22
8/20/24,000161032,Material_4,20.08.2024,105,0,2024,8,20,8/19/24
9/20/22,000161032,Material_4,20.09.2022,199,44,2022,9,20,9/19/22
9/20/23,000161032,Material_4,20.09.2023,203,0,2023,9,20,9/18/23
9/20/24,000161032,Material_4,20.09.2024,26,16,2024,9,20,9/16/24
10/20/22,000161032,Material_4,20.10.2022,56,0,2022,10,20,10/17/22
10/20/23,000161032,Material_4,20.10.2023,103,0,2023,10,20,10/16/23
11/20/22,000161032,Material_4,20.11.2022,0,25,2022,11,20,11/14/22
11/20/23,000161032,Material_4,20.11.2023,10,0,2023,11,20,11/20/23
11/20/24,000161032,Material_4,20.11.2024,0,51,2024,11,20,11/18/24
12/20/22,000161032,Material_4,20.12.2022,14,22,2022,12,20,12/19/22
12/20/23,000161032,Material_4,20.12.2023,55,20,2023,12,20,12/18/23
1/21/22,000161032,Material_4,21.01.2022,17,41,2022,1,21,1/17/22
1/21/23,000161032,Material_4,21.01.2023,31,113,2023,1,21,1/16/23
2/21/22,000161032,Material_4,21.02.2022,22,0,2022,2,21,2/21/22
2/21/23,000161032,Material_4,21.02.2023,20,20,2023,2,21,2/20/23
2/21/24,000161032,Material_4,21.02.2024,130,10,2024,2,21,2/19/24
3/21/23,000161032,Material_4,21.03.2023,115,75,2023,3,21,3/20/23
3/21/24,000161032,Material_4,21.03.2024,80,315,2024,3,21,3/18/24
4/21/22,000161032,Material_4,21.04.2022,79,4,2022,4,21,4/18/22
4/21/23,000161032,Material_4,21.04.2023,79,5,2023,4,21,4/17/23
4/21/24,000161032,Material_4,21.04.2024,0,2,2024,4,21,4/15/24
5/21/22,000161032,Material_4,21.05.2022,60,253,2022,5,21,5/16/22
5/21/24,000161032,Material_4,21.05.2024,30,80,2024,5,21,5/20/24
6/21/22,000161032,Material_4,21.06.2022,2,31,2022,6,21,6/20/22
6/21/23,000161032,Material_4,21.06.2023,46,71,2023,6,21,6/19/23
6/21/24,000161032,Material_4,21.06.2024,189,50,2024,6,21,6/17/24
7/21/22,000161032,Material_4,21.07.2022,48,0,2022,7,21,7/18/22
7/21/23,000161032,Material_4,21.07.2023,56,43,2023,7,21,7/17/23
7/21/24,000161032,Material_4,21.07.2024,0,1,2024,7,21,7/15/24
8/21/22,000161032,Material_4,21.08.2022,0,137,2022,8,21,8/15/22
8/21/24,000161032,Material_4,21.08.2024,35,5,2024,8,21,8/19/24
9/21/22,000161032,Material_4,21.09.2022,29,13,2022,9,21,9/19/22
9/21/23,000161032,Material_4,21.09.2023,59,11,2023,9,21,9/18/23
9/21/24,000161032,Material_4,21.09.2024,10,6,2024,9,21,9/16/24
10/21/22,000161032,Material_4,21.10.2022,93,0,2022,10,21,10/17/22
10/21/23,000161032,Material_4,21.10.2023,31,45,2023,10,21,10/16/23
10/21/24,000161032,Material_4,21.10.2024,40,0,2024,10,21,10/21/24
11/21/22,000161032,Material_4,21.11.2022,40,131,2022,11,21,11/21/22
11/21/23,000161032,Material_4,21.11.2023,51,83,2023,11,21,11/20/23
11/21/24,000161032,Material_4,21.11.2024,0,20,2024,11,21,11/18/24
12/21/22,000161032,Material_4,21.12.2022,16,104,2022,12,21,12/19/22
12/21/23,000161032,Material_4,21.12.2023,5,116,2023,12,21,12/18/23
1/22/22,000161032,Material_4,22.01.2022,10,0,2022,1,22,1/17/22
1/22/23,000161032,Material_4,22.01.2023,0,51,2023,1,22,1/16/23
1/22/24,000161032,Material_4,22.01.2024,30,20,2024,1,22,1/22/24
2/22/22,000161032,Material_4,22.02.2022,180,0,2022,2,22,2/21/22
2/22/23,000161032,Material_4,22.02.2023,52,0,2023,2,22,2/20/23
2/22/24,000161032,Material_4,22.02.2024,20,40,2024,2,22,2/19/24
3/22/22,000161032,Material_4,22.03.2022,36,0,2022,3,22,3/21/22
3/22/23,000161032,Material_4,22.03.2023,0,80,2023,3,22,3/20/23
3/22/24,000161032,Material_4,22.03.2024,97,200,2024,3,22,3/18/24
4/22/22,000161032,Material_4,22.04.2022,27,106,2022,4,22,4/18/22
4/22/23,000161032,Material_4,22.04.2023,42,163,2023,4,22,4/17/23
4/22/24,000161032,Material_4,22.04.2024,36,0,2024,4,22,4/22/24
5/22/24,000161032,Material_4,22.05.2024,183,85,2024,5,22,5/20/24
6/22/22,000161032,Material_4,22.06.2022,20,0,2022,6,22,6/20/22
6/22/23,000161032,Material_4,22.06.2023,170,55,2023,6,22,6/19/23
6/22/24,000161032,Material_4,22.06.2024,40,89,2024,6,22,6/17/24
7/22/22,000161032,Material_4,22.07.2022,125,55,2022,7,22,7/18/22
7/22/23,000161032,Material_4,22.07.2023,0,197,2023,7,22,7/17/23
7/22/24,000161032,Material_4,22.07.2024,135,0,2024,7,22,7/22/24
8/22/22,000161032,Material_4,22.08.2022,193,0,2022,8,22,8/22/22
8/22/23,000161032,Material_4,22.08.2023,183,0,2023,8,22,8/21/23
8/22/24,000161032,Material_4,22.08.2024,29,80,2024,8,22,8/19/24
9/22/22,000161032,Material_4,22.09.2022,0,182,2022,9,22,9/19/22
9/22/23,000161032,Material_4,22.09.2023,105,109,2023,9,22,9/18/23
10/22/22,000161032,Material_4,22.10.2022,16,0,2022,10,22,10/17/22
10/22/23,000161032,Material_4,22.10.2023,0,0,2023,10,22,10/16/23
10/22/24,000161032,Material_4,22.10.2024,80,30,2024,10,22,10/21/24
11/22/22,000161032,Material_4,22.11.2022,30,253,2022,11,22,11/21/22
11/22/23,000161032,Material_4,22.11.2023,100,254,2023,11,22,11/20/23
12/22/22,000161032,Material_4,22.12.2022,10,116,2022,12,22,12/19/22
12/22/23,000161032,Material_4,22.12.2023,0,21,2023,12,22,12/18/23
1/23/23,000161032,Material_4,23.01.2023,22,69,2023,1,23,1/23/23
1/23/24,000161032,Material_4,23.01.2024,248,7,2024,1,23,1/22/24
2/23/22,000161032,Material_4,23.02.2022,186,1,2022,2,23,2/21/22
2/23/23,000161032,Material_4,23.02.2023,79,68,2023,2,23,2/20/23
2/23/24,000161032,Material_4,23.02.2024,87,0,2024,2,23,2/19/24
3/23/22,000161032,Material_4,23.03.2022,6,100,2022,3,23,3/21/22
3/23/23,000161032,Material_4,23.03.2023,145,2,2023,3,23,3/20/23
3/23/24,000161032,Material_4,23.03.2024,10,142,2024,3,23,3/18/24
4/23/22,000161032,Material_4,23.04.2022,45,209,2022,4,23,4/18/22
4/23/24,000161032,Material_4,23.04.2024,20,0,2024,4,23,4/22/24
5/23/22,000161032,Material_4,23.05.2022,6,83,2022,5,23,5/23/22
5/23/23,000161032,Material_4,23.05.2023,44,0,2023,5,23,5/22/23
5/23/24,000161032,Material_4,23.05.2024,23,30,2024,5,23,5/20/24
6/23/22,000161032,Material_4,23.06.2022,237,269,2022,6,23,6/20/22
6/23/23,000161032,Material_4,23.06.2023,41,35,2023,6,23,6/19/23
6/23/24,000161032,Material_4,23.06.2024,0,20,2024,6,23,6/17/24
7/23/22,000161032,Material_4,23.07.2022,0,150,2022,7,23,7/18/22
7/23/24,000161032,Material_4,23.07.2024,128,0,2024,7,23,7/22/24
8/23/22,000161032,Material_4,23.08.2022,60,180,2022,8,23,8/22/22
8/23/23,000161032,Material_4,23.08.2023,70,38,2023,8,23,8/21/23
8/23/24,000161032,Material_4,23.08.2024,70,75,2024,8,23,8/19/24
9/23/22,000161032,Material_4,23.09.2022,127,115,2022,9,23,9/19/22
9/23/23,000161032,Material_4,23.09.2023,44,124,2023,9,23,9/18/23
9/23/24,000161032,Material_4,23.09.2024,106,30,2024,9,23,9/23/24
10/23/23,000161032,Material_4,23.10.2023,35,0,2023,10,23,10/23/23
10/23/24,000161032,Material_4,23.10.2024,40,10,2024,10,23,10/21/24
11/23/22,000161032,Material_4,23.11.2022,330,5,2022,11,23,11/21/22
11/23/23,000161032,Material_4,23.11.2023,164,78,2023,11,23,11/20/23
11/23/24,000161032,Material_4,23.11.2024,0,62,2024,11,23,11/18/24
12/23/22,000161032,Material_4,23.12.2022,137,78,2022,12,23,12/19/22
12/23/23,000161032,Material_4,23.12.2023,0,125,2023,12,23,12/18/23
1/24/22,000161032,Material_4,24.01.2022,73,0,2022,1,24,1/24/22
1/24/23,000161032,Material_4,24.01.2023,91,0,2023,1,24,1/23/23
1/24/24,000161032,Material_4,24.01.2024,120,267,2024,1,24,1/22/24
2/24/22,000161032,Material_4,24.02.2022,12,3,2022,2,24,2/21/22
2/24/23,000161032,Material_4,24.02.2023,78,70,2023,2,24,2/20/23
2/24/24,000161032,Material_4,24.02.2024,30,0,2024,2,24,2/19/24
3/24/22,000161032,Material_4,24.03.2022,313,0,2022,3,24,3/21/22
3/24/23,000161032,Material_4,24.03.2023,272,0,2023,3,24,3/20/23
4/24/22,000161032,Material_4,24.04.2022,0,2,2022,4,24,4/18/22
